"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","141","validate, link contains Digest Authentication Editor","","Thu Dec 19 02:58:05 GMT 2024","passed","Thu Dec 19 02:58:05 GMT 2024","","Links assertion on the home page","",""
"","121","validate, link contains Geolocation Editor","","Thu Dec 19 02:58:07 GMT 2024","passed","Thu Dec 19 02:58:07 GMT 2024","","Links assertion on the home page","",""
"","126","validate, link contains JavaScript Alerts Editor","","Thu Dec 19 02:58:07 GMT 2024","passed","Thu Dec 19 02:58:08 GMT 2024","","Links assertion on the home page","",""
"","148","validate, link contains Secure File Download Editor","","Thu Dec 19 02:58:08 GMT 2024","passed","Thu Dec 19 02:58:09 GMT 2024","","Links assertion on the home page","",""
"","122","validate, link contains File Download Editor","","Thu Dec 19 02:58:06 GMT 2024","passed","Thu Dec 19 02:58:06 GMT 2024","","Links assertion on the home page","",""
"","111","validate, link contains Shifting Content Editor","","Thu Dec 19 02:58:09 GMT 2024","passed","Thu Dec 19 02:58:09 GMT 2024","","Links assertion on the home page","",""
"","126","validate, link contains Forgot Password Editor","","Thu Dec 19 02:58:06 GMT 2024","passed","Thu Dec 19 02:58:06 GMT 2024","","Links assertion on the home page","",""
"","119","validate, link contains Hovers Editor","","Thu Dec 19 02:58:07 GMT 2024","passed","Thu Dec 19 02:58:07 GMT 2024","","Links assertion on the home page","",""
"","150","fetch list of users","","Thu Dec 19 02:58:01 GMT 2024","passed","Thu Dec 19 02:58:01 GMT 2024","","API end point assertions","",""
"","113","validate, link contains Notification Messages Editor","","Thu Dec 19 02:58:08 GMT 2024","passed","Thu Dec 19 02:58:08 GMT 2024","","Links assertion on the home page","",""
"","152","validate, link contains Challenging DOM Editor","","Thu Dec 19 02:58:04 GMT 2024","passed","Thu Dec 19 02:58:04 GMT 2024","","Links assertion on the home page","",""
"","136","validate, link contains Entry Ad Editor","","Thu Dec 19 02:58:06 GMT 2024","passed","Thu Dec 19 02:58:06 GMT 2024","","Links assertion on the home page","",""
"","145","validate, link contains Shadow DOM Editor","","Thu Dec 19 02:58:09 GMT 2024","passed","Thu Dec 19 02:58:09 GMT 2024","","Links assertion on the home page","",""
"","127","validate, link contains Dynamic Loading Editor","","Thu Dec 19 02:58:05 GMT 2024","passed","Thu Dec 19 02:58:06 GMT 2024","","Links assertion on the home page","",""
"","115","validate, link contains Typos Editor","","Thu Dec 19 02:58:09 GMT 2024","passed","Thu Dec 19 02:58:09 GMT 2024","","Links assertion on the home page","",""
"","124","validate, link contains Large & Deep DOM Editor","","Thu Dec 19 02:58:08 GMT 2024","passed","Thu Dec 19 02:58:08 GMT 2024","","Links assertion on the home page","",""
"","122","validate, link contains Dropdown Editor","","Thu Dec 19 02:58:05 GMT 2024","passed","Thu Dec 19 02:58:05 GMT 2024","","Links assertion on the home page","",""
"","118","validate, link contains WYSIWYG Editor Editor","","Thu Dec 19 02:58:09 GMT 2024","passed","Thu Dec 19 02:58:10 GMT 2024","","Links assertion on the home page","",""
"","117","validate, link contains Key Presses Editor","","Thu Dec 19 02:58:08 GMT 2024","passed","Thu Dec 19 02:58:08 GMT 2024","","Links assertion on the home page","",""
"","114","validate, link contains Inputs Editor","","Thu Dec 19 02:58:07 GMT 2024","passed","Thu Dec 19 02:58:07 GMT 2024","","Links assertion on the home page","",""
"","126","validate, link contains Horizontal Slider Editor","","Thu Dec 19 02:58:07 GMT 2024","passed","Thu Dec 19 02:58:07 GMT 2024","","Links assertion on the home page","",""
"","123","validate, link contains Drag and Drop Editor","","Thu Dec 19 02:58:05 GMT 2024","passed","Thu Dec 19 02:58:05 GMT 2024","","Links assertion on the home page","",""
"","145","validate, link contains Multiple Windows Editor","","Thu Dec 19 02:58:08 GMT 2024","passed","Thu Dec 19 02:58:08 GMT 2024","","Links assertion on the home page","",""
