"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 06 02:29:40 GMT 2024","Mon May 06 02:29:40 GMT 2024","193","","Links assertion on the home page","","","","validate, link contains Floating Menu Editor",""
"passed","Mon May 06 02:29:40 GMT 2024","Mon May 06 02:29:40 GMT 2024","202","","Links assertion on the home page","","","","validate, link contains Forgot Password Editor",""
"passed","Mon May 06 02:29:39 GMT 2024","Mon May 06 02:29:39 GMT 2024","193","","Links assertion on the home page","","","","validate, link contains Entry Ad Editor",""
"passed","Mon May 06 02:29:44 GMT 2024","Mon May 06 02:29:45 GMT 2024","184","","Links assertion on the home page","","","","validate, link contains Status Codes Editor",""
"passed","Mon May 06 02:29:42 GMT 2024","Mon May 06 02:29:42 GMT 2024","175","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Mon May 06 02:29:37 GMT 2024","Mon May 06 02:29:37 GMT 2024","205","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Mon May 06 02:29:33 GMT 2024","Mon May 06 02:29:33 GMT 2024","104","","API end point assertions","","","","fetch list of users",""
"passed","Mon May 06 02:29:41 GMT 2024","Mon May 06 02:29:42 GMT 2024","183","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Mon May 06 02:29:41 GMT 2024","Mon May 06 02:29:41 GMT 2024","233","","Links assertion on the home page","","","","validate, link contains Hovers Editor",""
"passed","Mon May 06 02:29:37 GMT 2024","Mon May 06 02:29:37 GMT 2024","200","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Mon May 06 02:29:41 GMT 2024","Mon May 06 02:29:41 GMT 2024","197","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
"passed","Mon May 06 02:29:39 GMT 2024","Mon May 06 02:29:39 GMT 2024","197","","Links assertion on the home page","","","","validate, link contains Dynamic Loading Editor",""
"passed","Mon May 06 02:29:43 GMT 2024","Mon May 06 02:29:43 GMT 2024","178","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
"passed","Mon May 06 02:29:40 GMT 2024","Mon May 06 02:29:40 GMT 2024","205","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Mon May 06 02:29:38 GMT 2024","Mon May 06 02:29:39 GMT 2024","200","","Links assertion on the home page","","","","validate, link contains Dynamic Controls Editor",""
"passed","Mon May 06 02:29:44 GMT 2024","Mon May 06 02:29:44 GMT 2024","246","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Mon May 06 02:29:38 GMT 2024","Mon May 06 02:29:38 GMT 2024","194","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Mon May 06 02:29:43 GMT 2024","Mon May 06 02:29:43 GMT 2024","180","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
"passed","Mon May 06 02:29:43 GMT 2024","Mon May 06 02:29:43 GMT 2024","186","","Links assertion on the home page","","","","validate, link contains Multiple Windows Editor",""
"passed","Mon May 06 02:29:43 GMT 2024","Mon May 06 02:29:43 GMT 2024","183","","Links assertion on the home page","","","","validate, link contains Nested Frames Editor",""
"passed","Mon May 06 02:29:45 GMT 2024","Mon May 06 02:29:45 GMT 2024","183","","Links assertion on the home page","","","","validate, link contains Typos Editor",""
"passed","Mon May 06 02:29:41 GMT 2024","Mon May 06 02:29:41 GMT 2024","208","","Links assertion on the home page","","","","validate, link contains Horizontal Slider Editor",""
"passed","Mon May 06 02:29:36 GMT 2024","Mon May 06 02:29:36 GMT 2024","211","","Links assertion on the home page","","","","validate, link contains Add/Remove Elements Editor",""
"passed","Mon May 06 02:29:42 GMT 2024","Mon May 06 02:29:42 GMT 2024","176","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Mon May 06 02:29:38 GMT 2024","Mon May 06 02:29:38 GMT 2024","206","","Links assertion on the home page","","","","validate, link contains Disappearing Elements Editor",""
"passed","Mon May 06 02:29:38 GMT 2024","Mon May 06 02:29:38 GMT 2024","206","","Links assertion on the home page","","","","validate, link contains Dropdown Editor",""
"passed","Mon May 06 02:29:45 GMT 2024","Mon May 06 02:29:45 GMT 2024","188","","Links assertion on the home page","","","","validate, link contains WYSIWYG Editor Editor",""
"passed","Mon May 06 02:29:42 GMT 2024","Mon May 06 02:29:42 GMT 2024","178","","Links assertion on the home page","","","","validate, link contains JQuery UI Menus Editor",""
"passed","Mon May 06 02:29:38 GMT 2024","Mon May 06 02:29:38 GMT 2024","193","","Links assertion on the home page","","","","validate, link contains Dynamic Content Editor",""
"passed","Mon May 06 02:29:36 GMT 2024","Mon May 06 02:29:37 GMT 2024","201","","Links assertion on the home page","","","","validate, link contains Basic Auth Editor",""
"passed","Mon May 06 02:29:39 GMT 2024","Mon May 06 02:29:40 GMT 2024","194","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
"passed","Mon May 06 02:29:44 GMT 2024","Mon May 06 02:29:44 GMT 2024","180","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Mon May 06 02:29:39 GMT 2024","Mon May 06 02:29:39 GMT 2024","199","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Mon May 06 02:29:44 GMT 2024","Mon May 06 02:29:44 GMT 2024","182","","Links assertion on the home page","","","","validate, link contains Shifting Content Editor",""
"passed","Mon May 06 02:29:37 GMT 2024","Mon May 06 02:29:37 GMT 2024","206","","Links assertion on the home page","","","","validate, link contains Checkboxes Editor",""
"passed","Mon May 06 02:29:40 GMT 2024","Mon May 06 02:29:41 GMT 2024","195","","Links assertion on the home page","","","","validate, link contains Frames Editor",""
"passed","Mon May 06 02:29:42 GMT 2024","Mon May 06 02:29:42 GMT 2024","178","","Links assertion on the home page","","","","validate, link contains Key Presses Editor",""
"passed","Mon May 06 02:29:35 GMT 2024","Mon May 06 02:29:36 GMT 2024","1240","","Links assertion on the home page","","","","validate, link contains A/B Testing Editor",""
"passed","Mon May 06 02:29:41 GMT 2024","Mon May 06 02:29:41 GMT 2024","223","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Mon May 06 02:29:37 GMT 2024","Mon May 06 02:29:37 GMT 2024","203","","Links assertion on the home page","","","","validate, link contains Challenging DOM Editor",""
"passed","Mon May 06 02:29:37 GMT 2024","Mon May 06 02:29:38 GMT 2024","217","","Links assertion on the home page","","","","validate, link contains Digest Authentication Editor",""
"passed","Mon May 06 02:29:42 GMT 2024","Mon May 06 02:29:43 GMT 2024","187","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Mon May 06 02:29:43 GMT 2024","Mon May 06 02:29:44 GMT 2024","192","","Links assertion on the home page","","","","validate, link contains Secure File Download Editor",""
"passed","Mon May 06 02:29:44 GMT 2024","Mon May 06 02:29:44 GMT 2024","184","","Links assertion on the home page","","","","validate, link contains Sortable Data Tables Editor",""
"passed","Mon May 06 02:29:40 GMT 2024","Mon May 06 02:29:40 GMT 2024","194","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
