"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","156","validate, link contains Nested Frames Editor","","Tue Dec 24 02:50:17 GMT 2024","passed","Tue Dec 24 02:50:18 GMT 2024","","Links assertion on the home page","",""
"","138","validate, link contains Redirect Link Editor","","Tue Dec 24 02:50:18 GMT 2024","passed","Tue Dec 24 02:50:18 GMT 2024","","Links assertion on the home page","",""
"","141","fetch list of users","","Tue Dec 24 02:50:10 GMT 2024","passed","Tue Dec 24 02:50:10 GMT 2024","","API end point assertions","",""
"","134","validate, link contains Floating Menu Editor","","Tue Dec 24 02:50:15 GMT 2024","passed","Tue Dec 24 02:50:15 GMT 2024","","Links assertion on the home page","",""
"","140","validate, link contains JavaScript onload event error Editor","","Tue Dec 24 02:50:17 GMT 2024","passed","Tue Dec 24 02:50:17 GMT 2024","","Links assertion on the home page","",""
"","136","validate, link contains Inputs Editor","","Tue Dec 24 02:50:16 GMT 2024","passed","Tue Dec 24 02:50:17 GMT 2024","","Links assertion on the home page","",""
"","140","validate, link contains Status Codes Editor","","Tue Dec 24 02:50:19 GMT 2024","passed","Tue Dec 24 02:50:19 GMT 2024","","Links assertion on the home page","",""
"","139","validate, link contains File Upload Editor","","Tue Dec 24 02:50:15 GMT 2024","passed","Tue Dec 24 02:50:15 GMT 2024","","Links assertion on the home page","",""
"","127","validate, link contains File Download Editor","","Tue Dec 24 02:50:15 GMT 2024","passed","Tue Dec 24 02:50:15 GMT 2024","","Links assertion on the home page","",""
"","141","validate, link contains Geolocation Editor","","Tue Dec 24 02:50:16 GMT 2024","passed","Tue Dec 24 02:50:16 GMT 2024","","Links assertion on the home page","",""
"","143","validate, link contains Infinite Scroll Editor","","Tue Dec 24 02:50:16 GMT 2024","passed","Tue Dec 24 02:50:16 GMT 2024","","Links assertion on the home page","",""
"","147","validate, link contains Multiple Windows Editor","","Tue Dec 24 02:50:17 GMT 2024","passed","Tue Dec 24 02:50:17 GMT 2024","","Links assertion on the home page","",""
"","133","validate, link contains Secure File Download Editor","","Tue Dec 24 02:50:18 GMT 2024","passed","Tue Dec 24 02:50:18 GMT 2024","","Links assertion on the home page","",""
"","138","validate, link contains Digest Authentication Editor","","Tue Dec 24 02:50:14 GMT 2024","passed","Tue Dec 24 02:50:14 GMT 2024","","Links assertion on the home page","",""
"","133","validate, link contains Dynamic Content Editor","","Tue Dec 24 02:50:14 GMT 2024","passed","Tue Dec 24 02:50:14 GMT 2024","","Links assertion on the home page","",""
