"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 14 02:41:48 GMT 2024","Sat Sep 14 02:41:48 GMT 2024","116","","Links assertion on the home page","","","","validate, link contains Multiple Windows Editor",""
"passed","Sat Sep 14 02:41:45 GMT 2024","Sat Sep 14 02:41:45 GMT 2024","120","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Sat Sep 14 02:41:48 GMT 2024","Sat Sep 14 02:41:48 GMT 2024","115","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Sat Sep 14 02:41:47 GMT 2024","Sat Sep 14 02:41:48 GMT 2024","107","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Sat Sep 14 02:41:49 GMT 2024","Sat Sep 14 02:41:49 GMT 2024","142","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Sat Sep 14 02:41:46 GMT 2024","Sat Sep 14 02:41:47 GMT 2024","117","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Sat Sep 14 02:41:48 GMT 2024","Sat Sep 14 02:41:48 GMT 2024","110","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Sat Sep 14 02:41:46 GMT 2024","Sat Sep 14 02:41:46 GMT 2024","133","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Sat Sep 14 02:41:47 GMT 2024","Sat Sep 14 02:41:47 GMT 2024","122","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
"passed","Sat Sep 14 02:41:49 GMT 2024","Sat Sep 14 02:41:49 GMT 2024","138","","Links assertion on the home page","","","","validate, link contains Shifting Content Editor",""
"passed","Sat Sep 14 02:41:42 GMT 2024","Sat Sep 14 02:41:42 GMT 2024","127","","API end point assertions","","","","fetch list of users",""
"passed","Sat Sep 14 02:41:46 GMT 2024","Sat Sep 14 02:41:46 GMT 2024","147","","Links assertion on the home page","","","","validate, link contains Dynamic Controls Editor",""
"passed","Sat Sep 14 02:41:48 GMT 2024","Sat Sep 14 02:41:48 GMT 2024","112","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Sat Sep 14 02:41:49 GMT 2024","Sat Sep 14 02:41:49 GMT 2024","136","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
"passed","Sat Sep 14 02:41:47 GMT 2024","Sat Sep 14 02:41:47 GMT 2024","114","","Links assertion on the home page","","","","validate, link contains Hovers Editor",""
"passed","Sat Sep 14 02:41:49 GMT 2024","Sat Sep 14 02:41:49 GMT 2024","116","","Links assertion on the home page","","","","validate, link contains Secure File Download Editor",""
"passed","Sat Sep 14 02:41:45 GMT 2024","Sat Sep 14 02:41:46 GMT 2024","135","","Links assertion on the home page","","","","validate, link contains Dropdown Editor",""
"passed","Sat Sep 14 02:41:48 GMT 2024","Sat Sep 14 02:41:48 GMT 2024","111","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Sat Sep 14 02:41:49 GMT 2024","Sat Sep 14 02:41:49 GMT 2024","112","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Sat Sep 14 02:41:47 GMT 2024","Sat Sep 14 02:41:47 GMT 2024","113","","Links assertion on the home page","","","","validate, link contains Floating Menu Editor",""
"passed","Sat Sep 14 02:41:47 GMT 2024","Sat Sep 14 02:41:47 GMT 2024","117","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
