"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","180","validate, link contains Frames Editor","","Mon Nov 25 03:01:00 GMT 2024","passed","Mon Nov 25 03:01:00 GMT 2024","","Links assertion on the home page","",""
"","213","validate, link contains Add/Remove Elements Editor","","Mon Nov 25 03:00:56 GMT 2024","passed","Mon Nov 25 03:00:56 GMT 2024","","Links assertion on the home page","",""
"","209","validate, link contains Large & Deep DOM Editor","","Mon Nov 25 03:01:02 GMT 2024","passed","Mon Nov 25 03:01:02 GMT 2024","","Links assertion on the home page","",""
"","202","validate, link contains Infinite Scroll Editor","","Mon Nov 25 03:01:01 GMT 2024","passed","Mon Nov 25 03:01:01 GMT 2024","","Links assertion on the home page","",""
"","178","validate, link contains Inputs Editor","","Mon Nov 25 03:01:01 GMT 2024","passed","Mon Nov 25 03:01:01 GMT 2024","","Links assertion on the home page","",""
"","191","validate, link contains JQuery UI Menus Editor","","Mon Nov 25 03:01:01 GMT 2024","passed","Mon Nov 25 03:01:02 GMT 2024","","Links assertion on the home page","",""
"","203","validate, link contains Context Menu Editor","","Mon Nov 25 03:00:57 GMT 2024","passed","Mon Nov 25 03:00:57 GMT 2024","","Links assertion on the home page","",""
"","167","fetch list of users","","Mon Nov 25 03:00:53 GMT 2024","passed","Mon Nov 25 03:00:53 GMT 2024","","API end point assertions","",""
"","173","validate, link contains Geolocation Editor","","Mon Nov 25 03:01:00 GMT 2024","passed","Mon Nov 25 03:01:01 GMT 2024","","Links assertion on the home page","",""
"","197","validate, link contains Basic Auth Editor","","Mon Nov 25 03:00:56 GMT 2024","passed","Mon Nov 25 03:00:57 GMT 2024","","Links assertion on the home page","",""
"","169","validate, link contains Redirect Link Editor","","Mon Nov 25 03:01:04 GMT 2024","passed","Mon Nov 25 03:01:04 GMT 2024","","Links assertion on the home page","",""
"","178","validate, link contains JavaScript Alerts Editor","","Mon Nov 25 03:01:02 GMT 2024","passed","Mon Nov 25 03:01:02 GMT 2024","","Links assertion on the home page","",""
