"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 29 02:41:09 GMT 2024","Thu Aug 29 02:41:09 GMT 2024","146","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
"passed","Thu Aug 29 02:41:10 GMT 2024","Thu Aug 29 02:41:11 GMT 2024","157","","Links assertion on the home page","","","","validate, link contains WYSIWYG Editor Editor",""
"passed","Thu Aug 29 02:41:03 GMT 2024","Thu Aug 29 02:41:04 GMT 2024","636","","Links assertion on the home page","","","","validate, link contains A/B Testing Editor",""
"passed","Thu Aug 29 02:41:05 GMT 2024","Thu Aug 29 02:41:05 GMT 2024","144","","Links assertion on the home page","","","","validate, link contains Disappearing Elements Editor",""
"passed","Thu Aug 29 02:41:05 GMT 2024","Thu Aug 29 02:41:05 GMT 2024","148","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Thu Aug 29 02:41:08 GMT 2024","Thu Aug 29 02:41:08 GMT 2024","149","","Links assertion on the home page","","","","validate, link contains Key Presses Editor",""
"passed","Thu Aug 29 02:41:07 GMT 2024","Thu Aug 29 02:41:07 GMT 2024","141","","Links assertion on the home page","","","","validate, link contains Frames Editor",""
"passed","Thu Aug 29 02:41:07 GMT 2024","Thu Aug 29 02:41:07 GMT 2024","144","","Links assertion on the home page","","","","validate, link contains Horizontal Slider Editor",""
"passed","Thu Aug 29 02:41:09 GMT 2024","Thu Aug 29 02:41:10 GMT 2024","143","","Links assertion on the home page","","","","validate, link contains Shadow DOM Editor",""
"passed","Thu Aug 29 02:41:06 GMT 2024","Thu Aug 29 02:41:06 GMT 2024","141","","Links assertion on the home page","","","","validate, link contains File Upload Editor",""
"passed","Thu Aug 29 02:41:07 GMT 2024","Thu Aug 29 02:41:08 GMT 2024","144","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Thu Aug 29 02:41:08 GMT 2024","Thu Aug 29 02:41:08 GMT 2024","147","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Thu Aug 29 02:41:08 GMT 2024","Thu Aug 29 02:41:09 GMT 2024","150","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Thu Aug 29 02:41:05 GMT 2024","Thu Aug 29 02:41:05 GMT 2024","141","","Links assertion on the home page","","","","validate, link contains Dropdown Editor",""
"passed","Thu Aug 29 02:41:04 GMT 2024","Thu Aug 29 02:41:04 GMT 2024","149","","Links assertion on the home page","","","","validate, link contains Challenging DOM Editor",""
"passed","Thu Aug 29 02:41:04 GMT 2024","Thu Aug 29 02:41:04 GMT 2024","142","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Thu Aug 29 02:41:04 GMT 2024","Thu Aug 29 02:41:04 GMT 2024","163","","Links assertion on the home page","","","","validate, link contains Add/Remove Elements Editor",""
"passed","Thu Aug 29 02:41:06 GMT 2024","Thu Aug 29 02:41:07 GMT 2024","139","","Links assertion on the home page","","","","validate, link contains Forgot Password Editor",""
"passed","Thu Aug 29 02:41:06 GMT 2024","Thu Aug 29 02:41:06 GMT 2024","146","","Links assertion on the home page","","","","validate, link contains Dynamic Loading Editor",""
"passed","Thu Aug 29 02:41:06 GMT 2024","Thu Aug 29 02:41:06 GMT 2024","135","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
"passed","Thu Aug 29 02:41:09 GMT 2024","Thu Aug 29 02:41:09 GMT 2024","194","","Links assertion on the home page","","","","validate, link contains Multiple Windows Editor",""
"passed","Thu Aug 29 02:41:01 GMT 2024","Thu Aug 29 02:41:02 GMT 2024","145","","API end point assertions","","","","fetch list of users",""
"passed","Thu Aug 29 02:41:10 GMT 2024","Thu Aug 29 02:41:10 GMT 2024","149","","Links assertion on the home page","","","","validate, link contains Shifting Content Editor",""
"passed","Thu Aug 29 02:41:07 GMT 2024","Thu Aug 29 02:41:07 GMT 2024","143","","Links assertion on the home page","","","","validate, link contains Form Authentication Editor",""
"passed","Thu Aug 29 02:41:08 GMT 2024","Thu Aug 29 02:41:08 GMT 2024","148","","Links assertion on the home page","","","","validate, link contains JavaScript Alerts Editor",""
"passed","Thu Aug 29 02:41:06 GMT 2024","Thu Aug 29 02:41:06 GMT 2024","141","","Links assertion on the home page","","","","validate, link contains Entry Ad Editor",""
"passed","Thu Aug 29 02:41:08 GMT 2024","Thu Aug 29 02:41:08 GMT 2024","150","","Links assertion on the home page","","","","validate, link contains JQuery UI Menus Editor",""
"passed","Thu Aug 29 02:41:05 GMT 2024","Thu Aug 29 02:41:06 GMT 2024","136","","Links assertion on the home page","","","","validate, link contains Dynamic Controls Editor",""
"passed","Thu Aug 29 02:41:05 GMT 2024","Thu Aug 29 02:41:05 GMT 2024","140","","Links assertion on the home page","","","","validate, link contains Drag and Drop Editor",""
"passed","Thu Aug 29 02:41:06 GMT 2024","Thu Aug 29 02:41:06 GMT 2024","152","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Thu Aug 29 02:41:10 GMT 2024","Thu Aug 29 02:41:10 GMT 2024","185","","Links assertion on the home page","","","","validate, link contains Slow Resources Editor",""
"passed","Thu Aug 29 02:41:05 GMT 2024","Thu Aug 29 02:41:05 GMT 2024","144","","Links assertion on the home page","","","","validate, link contains Dynamic Content Editor",""
"passed","Thu Aug 29 02:41:09 GMT 2024","Thu Aug 29 02:41:09 GMT 2024","158","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
"passed","Thu Aug 29 02:41:05 GMT 2024","Thu Aug 29 02:41:05 GMT 2024","142","","Links assertion on the home page","","","","validate, link contains Digest Authentication Editor",""
"passed","Thu Aug 29 02:41:09 GMT 2024","Thu Aug 29 02:41:09 GMT 2024","182","","Links assertion on the home page","","","","validate, link contains Nested Frames Editor",""
"passed","Thu Aug 29 02:41:07 GMT 2024","Thu Aug 29 02:41:07 GMT 2024","145","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
"passed","Thu Aug 29 02:41:10 GMT 2024","Thu Aug 29 02:41:10 GMT 2024","149","","Links assertion on the home page","","","","validate, link contains Sortable Data Tables Editor",""
"passed","Thu Aug 29 02:41:06 GMT 2024","Thu Aug 29 02:41:06 GMT 2024","132","","Links assertion on the home page","","","","validate, link contains Floating Menu Editor",""
"passed","Thu Aug 29 02:41:10 GMT 2024","Thu Aug 29 02:41:10 GMT 2024","157","","Links assertion on the home page","","","","validate, link contains Status Codes Editor",""
"passed","Thu Aug 29 02:41:04 GMT 2024","Thu Aug 29 02:41:05 GMT 2024","143","","Links assertion on the home page","","","","validate, link contains Checkboxes Editor",""
"passed","Thu Aug 29 02:41:09 GMT 2024","Thu Aug 29 02:41:09 GMT 2024","150","","Links assertion on the home page","","","","validate, link contains Secure File Download Editor",""
"passed","Thu Aug 29 02:41:10 GMT 2024","Thu Aug 29 02:41:10 GMT 2024","161","","Links assertion on the home page","","","","validate, link contains Typos Editor",""
"passed","Thu Aug 29 02:41:04 GMT 2024","Thu Aug 29 02:41:04 GMT 2024","153","","Links assertion on the home page","","","","validate, link contains Basic Auth Editor",""
"passed","Thu Aug 29 02:41:07 GMT 2024","Thu Aug 29 02:41:07 GMT 2024","149","","Links assertion on the home page","","","","validate, link contains Hovers Editor",""
"passed","Thu Aug 29 02:41:08 GMT 2024","Thu Aug 29 02:41:08 GMT 2024","150","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
