"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 06 02:36:34 GMT 2024","Tue Aug 06 02:36:34 GMT 2024","170","","Links assertion on the home page","","","","validate, link contains File Download Editor",""
"passed","Tue Aug 06 02:36:32 GMT 2024","Tue Aug 06 02:36:32 GMT 2024","187","","Links assertion on the home page","","","","validate, link contains Broken Images Editor",""
"passed","Tue Aug 06 02:36:34 GMT 2024","Tue Aug 06 02:36:34 GMT 2024","188","","Links assertion on the home page","","","","validate, link contains Dynamic Loading Editor",""
"passed","Tue Aug 06 02:36:37 GMT 2024","Tue Aug 06 02:36:38 GMT 2024","165","","Links assertion on the home page","","","","validate, link contains JavaScript onload event error Editor",""
"passed","Tue Aug 06 02:36:40 GMT 2024","Tue Aug 06 02:36:40 GMT 2024","172","","Links assertion on the home page","","","","validate, link contains Typos Editor",""
"passed","Tue Aug 06 02:36:39 GMT 2024","Tue Aug 06 02:36:40 GMT 2024","168","","Links assertion on the home page","","","","validate, link contains Sortable Data Tables Editor",""
"passed","Tue Aug 06 02:36:31 GMT 2024","Tue Aug 06 02:36:32 GMT 2024","220","","Links assertion on the home page","","","","validate, link contains Add/Remove Elements Editor",""
"passed","Tue Aug 06 02:36:36 GMT 2024","Tue Aug 06 02:36:37 GMT 2024","894","","Links assertion on the home page","","","","validate, link contains Inputs Editor",""
"passed","Tue Aug 06 02:36:34 GMT 2024","Tue Aug 06 02:36:34 GMT 2024","191","","Links assertion on the home page","","","","validate, link contains Exit Intent Editor",""
"passed","Tue Aug 06 02:36:38 GMT 2024","Tue Aug 06 02:36:39 GMT 2024","201","","Links assertion on the home page","","","","validate, link contains Notification Messages Editor",""
"passed","Tue Aug 06 02:36:32 GMT 2024","Tue Aug 06 02:36:33 GMT 2024","184","","Links assertion on the home page","","","","validate, link contains Context Menu Editor",""
"passed","Tue Aug 06 02:36:35 GMT 2024","Tue Aug 06 02:36:36 GMT 2024","171","","Links assertion on the home page","","","","validate, link contains Geolocation Editor",""
"passed","Tue Aug 06 02:36:38 GMT 2024","Tue Aug 06 02:36:38 GMT 2024","161","","Links assertion on the home page","","","","validate, link contains Large & Deep DOM Editor",""
"passed","Tue Aug 06 02:36:36 GMT 2024","Tue Aug 06 02:36:36 GMT 2024","198","","Links assertion on the home page","","","","validate, link contains Infinite Scroll Editor",""
"passed","Tue Aug 06 02:36:28 GMT 2024","Tue Aug 06 02:36:29 GMT 2024","171","","API end point assertions","","","","fetch list of users",""
"passed","Tue Aug 06 02:36:39 GMT 2024","Tue Aug 06 02:36:39 GMT 2024","164","","Links assertion on the home page","","","","validate, link contains Redirect Link Editor",""
